Trial,Idx,AttemptNum,TotalAttempts,Tool,PosX,PosY
Trap,73,1,11,obj1,549.1467686653623,493.94653427164076
Trap,73,2,11,obj2,535.1893092117482,466.0501206759157
Trap,73,3,11,obj2,140.60124353425,504.5018162278661
Trap,73,4,11,obj3,142.27524432739196,527.4367964912367
Trap,73,5,11,obj3,104.19539128605507,418.40282616783134
Trap,73,6,11,obj2,104.19539128605507,418.40282616783134
Trap,73,7,11,obj3,104.19539128605507,418.40282616783134
Trap,73,8,11,obj3,549.1467686653623,493.94653427164076
Trap,73,9,11,obj1,68.97082889856486,330.81105392820666
Trap,73,10,11,obj2,68.97082889856486,330.81105392820666
Trap,74,0,2,obj2,75.7935659767867,434.7627489291502
Trap,74,1,2,obj3,75.7935659767867,434.7627489291502
Trap,75,0,4,obj2,120.27951937656866,402.0122080079828
Trap,75,1,4,obj1,571.1618901933401,456.2715170158418
Trap,75,2,4,obj3,55.841657032182674,330.50316323799007
Trap,75,3,4,obj2,55.841657032182674,330.50316323799007
Trap,76,0,1,obj2,77.11841101255187,549.2395924562504
Trap,77,0,1,obj2,60.860562945551536,389.095296869584
Trap,78,0,11,obj2,564.0141301701343,515.5387868178607
Trap,78,1,11,obj3,564.0141301701343,515.5387868178607
Trap,78,2,11,obj2,564.0141301701343,515.5387868178607
Trap,78,3,11,obj1,539.5848856276408,452.7841189072192
Trap,78,4,11,obj2,539.5848856276408,452.7841189072192
Trap,78,5,11,obj1,539.5848856276408,452.7841189072192
Trap,78,6,11,obj3,539.5848856276408,452.7841189072192
Trap,78,7,11,obj3,107.58673216309877,444.11149675636216
Trap,78,8,11,obj2,107.58673216309877,444.11149675636216
Trap,78,9,11,obj1,282.19248716479814,448.2106952893492
Trap,78,10,11,obj1,575.2475053894484,473.7772960439322
Trap,79,0,1,obj2,82.40778096711371,544.9028285875144
Collapse,80,0,1,obj1,277.46329952299544,451.1756458337522
Collapse,81,0,1,obj2,241.49113368169327,561.759521330444
Collapse,82,0,1,obj2,268.1396178507656,337.35318864976864
Collapse,83,0,1,obj2,323.5584420560335,513.5563795329048
Collapse,84,0,1,obj2,294.71871063360265,396.9269553994149
Collapse,85,0,5,obj1,526.8874920665957,337.5
Collapse,85,1,5,obj2,526.8874920665957,337.5
Collapse,85,2,5,obj1,526.8874920665957,337.5
Collapse,85,3,5,obj2,491.7310243311495,427.0634570548097
Collapse,85,4,5,obj1,491.7310243311495,427.0634570548097
Collapse,86,0,8,obj2,264.117022421896,244.01160422724064
Collapse,86,1,8,obj1,167.2766791020071,329.5612554161808
Collapse,86,2,8,obj3,264.117022421896,244.01160422724064
Collapse,86,3,8,obj3,507.358,531.2181400000001
Collapse,86,4,8,obj2,507.358,531.2181400000001
Collapse,86,5,8,obj1,264.117022421896,244.01160422724064
Collapse,86,6,8,obj2,264.117022421896,244.01160422724064
Collapse,86,7,8,obj2,247.58139,373.66573999999997
Collapse,87,0,1,obj1,324.9582971853386,451.1790600624775
Collapse,88,0,1,obj2,254.3630221752204,460.11534366599744
Collapse,89,0,4,obj1,226.03811623880557,266.7819154564318
Collapse,89,1,4,obj3,226.03811623880557,266.7819154564318
Collapse,89,2,4,obj1,226.03811623880557,266.7819154564318
Collapse,89,3,4,obj2,297.60236000000003,260.12552
Collapse,90,0,3,obj1,222.97071396856532,414.1680990528054
Collapse,90,1,3,obj3,321.81590336515507,510.24493719070864
Collapse,90,2,3,obj1,321.81590336515507,510.24493719070864
Collapse,91,0,1,obj2,247.82224473181682,298.69181861411136
Collapse,92,0,2,obj3,293.87914300427866,466.2663649749289
Collapse,92,1,2,obj1,293.87914300427866,466.2663649749289
Collapse,93,0,1,obj2,308.90389431230636,353.4465650820916
Collapse,94,0,1,obj1,287.0320255582819,511.73021537642654
Collapse,95,0,1,obj2,272.3540981126674,304.67227979160424
Collapse,96,0,1,obj2,296.7847760672118,339.29331104586714
Collapse,97,0,1,obj1,295.30755621000964,335.47294114287456
Collapse,98,0,1,obj1,475.8945876162983,507.87846314293364
Collapse,99,0,1,obj2,320.8571678526848,520.8631189649875
TableAlt,70,0,1,obj1,198.5879073142226,48.0
TableAlt,71,0,11,obj1,509.8986525875473,299.5326484318934
TableAlt,71,1,11,obj3,280.1261787817034,347.22473653784857
TableAlt,71,2,11,obj1,280.1261787817034,347.22473653784857
TableAlt,71,3,11,obj3,280.1261787817034,347.22473653784857
TableAlt,71,4,11,obj3,294.3778,350.57776
TableAlt,71,5,11,obj2,294.3778,350.57776
TableAlt,71,6,11,obj3,291.51736,296.8843
TableAlt,71,7,11,obj1,291.51736,296.8843
TableAlt,71,8,11,obj1,294.3778,350.57776
TableAlt,71,9,11,obj2,291.51736,296.8843
TableAlt,71,10,11,obj3,286.46097000000003,268.58383
TableAlt,72,0,10,obj2,166.97999337108465,107.0
TableAlt,72,1,10,obj3,166.97999337108465,107.0
TableAlt,72,2,10,obj2,166.97999337108465,107.0
TableAlt,72,3,10,obj1,482.38036517051927,390.94784736075246
TableAlt,72,4,10,obj3,296.61278836748954,171.61372334102282
TableAlt,72,5,10,obj1,467.7053411568486,393.1167837445343
TableAlt,72,6,10,obj2,162.14977,39.564353999999994
TableAlt,72,7,10,obj3,162.14977,39.564353999999994
TableAlt,72,8,10,obj2,201.92102,46.42827
TableAlt,72,9,10,obj1,201.92102,46.42827
TableAlt,73,0,1,obj1,160.5552962564989,48.0
TableAlt,74,0,7,obj3,505.1184697880605,262.50469082293756
TableAlt,74,1,7,obj3,392.3802,273.9707
TableAlt,74,2,7,obj3,421.70775999999995,294.23642
TableAlt,74,3,7,obj3,423.80734,284.81525
TableAlt,74,4,7,obj2,423.80734,284.81525
TableAlt,74,5,7,obj3,419.89334,253.6402
TableAlt,74,6,7,obj3,433.4058,251.32445
TableAlt,75,0,11,obj1,262.7053411568486,48.0
TableAlt,75,1,11,obj3,286.11443149664325,380.9620944725132
TableAlt,75,2,11,obj2,286.11443149664325,380.9620944725132
TableAlt,75,3,11,obj3,286.11443149664325,380.9620944725132
TableAlt,75,4,11,obj2,290.3706869759235,185.2536284734904
TableAlt,75,5,11,obj3,288.29263,383.2313
TableAlt,75,6,11,obj2,288.29263,383.2313
TableAlt,75,7,11,obj1,286.11443149664325,380.9620944725132
TableAlt,75,8,11,obj1,288.29263,383.2313
TableAlt,75,9,11,obj3,316.96198,429.55838
TableAlt,75,10,11,obj2,276.4695,365.53432999999995
TableAlt,76,0,10,obj3,294.0255707440907,178.73175687382601
TableAlt,76,1,10,obj2,285.4611206396925,437.8160095118527
TableAlt,76,2,10,obj3,285.4611206396925,437.8160095118527
TableAlt,76,3,10,obj2,285.4611206396925,437.8160095118527
TableAlt,76,4,10,obj2,288.5224846910181,544.5025626197094
TableAlt,76,5,10,obj1,285.4611206396925,437.8160095118527
TableAlt,76,6,10,obj3,288.5224846910181,544.5025626197094
TableAlt,76,7,10,obj3,330.4831,415.25555
TableAlt,76,8,10,obj3,303.5111,442.68115
TableAlt,76,9,10,obj3,345.90612999999996,541.758
TableAlt,77,0,2,obj1,263.6693706374729,48.0
TableAlt,77,1,2,obj1,187.70386651375838,48.0
TableAlt,78,0,1,obj1,169.3549015726378,48.0
TableAlt,79,0,1,obj1,251.8556958341428,48.0
Trap,80,0,1,obj2,84.96827273950288,333.31752762490106
Trap,81,0,2,obj2,227.24277212605983,230.50357197219398
Trap,81,1,2,obj1,259.363,231.30402
Trap,82,0,11,obj3,558.5372652781102,505.91379671772165
Trap,82,1,11,obj2,558.5512359777395,519.9573019485007
Trap,82,2,11,obj1,558.5372652781102,505.91379671772165
Trap,82,3,11,obj3,558.5372652781102,505.91379671772165
Trap,82,4,11,obj1,254.85638893455157,401.8218186068168
Trap,82,5,11,obj2,558.5372652781102,505.91379671772165
Trap,82,6,11,obj3,558.5512359777395,519.9573019485007
Trap,82,7,11,obj2,558.5512359777395,519.9573019485007
Trap,82,8,11,obj2,553.407451411165,509.4700188903469
Trap,82,9,11,obj3,553.407451411165,509.4700188903469
Trap,82,10,11,obj2,553.407451411165,509.4700188903469
Trap,83,0,11,obj2,47.61182680278662,482.9061437862075
Trap,83,1,11,obj1,301.99484,234.58352999999997
Trap,83,2,11,obj1,546.3871746354142,472.1593284059768
Trap,83,3,11,obj1,257.801,359.24402000000003
Trap,83,4,11,obj3,546.3871746354142,472.1593284059768
Trap,83,5,11,obj2,546.3871746354142,472.1593284059768
Trap,83,6,11,obj2,561.8621632482686,500.13517989586
Trap,83,7,11,obj3,561.8621632482686,500.13517989586
Trap,83,8,11,obj2,561.8621632482686,500.13517989586
Trap,83,9,11,obj1,546.3871746354142,472.1593284059768
Trap,83,10,11,obj3,301.99484,234.58352999999997
Trap,84,0,1,obj2,98.21749133893353,366.5546006576245
Trap,85,0,8,obj2,547.9551349424752,449.52839470695363
Trap,85,1,8,obj2,544.7066579506461,562.9956105111212
Trap,85,2,8,obj1,544.7066579506461,562.9956105111212
Trap,85,3,8,obj1,256.52542,457.26407
Trap,85,4,8,obj3,544.7066579506461,562.9956105111212
Trap,85,5,8,obj3,136.51167605429328,537.9255924749626
Trap,85,6,8,obj1,97.23344877802003,564.4899549416252
Trap,85,7,8,obj2,97.23344877802003,564.4899549416252
Trap,86,0,11,obj2,551.6027784214722,559.8307176204892
Trap,86,1,11,obj1,551.6027784214722,559.8307176204892
Trap,86,2,11,obj2,140.16021210102184,534.2815998881878
Trap,86,3,11,obj1,300.38083,232.54976000000002
Trap,86,4,11,obj2,553.61365,448.15518
Trap,86,5,11,obj3,553.61365,448.15518
Trap,86,6,11,obj2,546.3871746354142,516.197131029513
Trap,86,7,11,obj1,546.3871746354142,516.197131029513
Trap,86,8,11,obj2,546.3871746354142,516.197131029513
Trap,86,9,11,obj3,546.3871746354142,516.197131029513
Trap,86,10,11,obj3,140.16021210102184,534.2815998881878
Trap,87,0,6,obj3,117.65139790235952,456.39807708148317
Trap,87,1,6,obj2,568.3659094810673,529.676122715533
Trap,87,2,6,obj3,568.3659094810673,529.676122715533
Trap,87,3,6,obj2,117.65139790235952,456.39807708148317
Trap,87,4,6,obj3,117.65139790235952,456.39807708148317
Trap,87,5,6,obj1,218.71675,234.12134
Trap,88,0,4,obj1,188.48128046151714,232.0
Trap,88,1,4,obj2,188.48128046151714,232.0
Trap,88,2,4,obj2,219.34087000000002,232.40701
Trap,88,3,4,obj1,219.34087000000002,232.40701
Trap,89,0,1,obj3,82.01211479546792,320.21741507435763
BasicAlt,40,0,11,obj3,501.1645243387964,342.11156706384486
BasicAlt,40,1,11,obj1,501.1645243387964,342.11156706384486
BasicAlt,40,2,11,obj3,501.1645243387964,342.11156706384486
BasicAlt,40,3,11,obj2,477.67343543049697,460.53161549013385
BasicAlt,40,4,11,obj3,495.13355050301004,503.62523814128775
BasicAlt,40,5,11,obj1,495.13355050301004,503.62523814128775
BasicAlt,40,6,11,obj2,495.13355050301004,503.62523814128775
BasicAlt,40,7,11,obj2,269.6402,250.28705
BasicAlt,40,8,11,obj3,462.94443633535707,341.34755357838367
BasicAlt,40,9,11,obj1,462.94443633535707,341.34755357838367
BasicAlt,40,10,11,obj3,462.94443633535707,341.34755357838367
BasicAlt,41,0,11,obj1,504.0612257905677,470.5237623459399
BasicAlt,41,1,11,obj3,504.0612257905677,470.5237623459399
BasicAlt,41,2,11,obj1,504.0612257905677,470.5237623459399
BasicAlt,41,3,11,obj3,507.67343543049697,396.99718781617753
BasicAlt,41,4,11,obj1,507.67343543049697,396.99718781617753
BasicAlt,41,5,11,obj1,514.8592870223989,294.9863895757295
BasicAlt,41,6,11,obj3,506.5573544004645,476.0918428859673
BasicAlt,41,7,11,obj1,525.466,312.78552
BasicAlt,41,8,11,obj2,525.466,312.78552
BasicAlt,41,9,11,obj1,522.95557,316.66736000000003
BasicAlt,41,10,11,obj1,501.6054,337.1822
BasicAlt,42,0,11,obj1,502.23165052150705,322.14770472073565
BasicAlt,42,1,11,obj2,497.0970536680982,362.54636807160017
BasicAlt,42,2,11,obj1,497.0970536680982,362.54636807160017
BasicAlt,42,3,11,obj3,502.23165052150705,322.14770472073565
BasicAlt,42,4,11,obj1,502.23165052150705,322.14770472073565
BasicAlt,42,5,11,obj2,497.0970536680982,362.54636807160017
BasicAlt,42,6,11,obj2,502.23165052150705,322.14770472073565
BasicAlt,42,7,11,obj1,508.10428161980025,327.1283773915685
BasicAlt,42,8,11,obj3,508.10428161980025,327.1283773915685
BasicAlt,42,9,11,obj1,508.10428161980025,327.1283773915685
BasicAlt,42,10,11,obj2,508.10428161980025,327.1283773915685
BasicAlt,43,0,11,obj3,503.37419935832185,339.81085453036485
BasicAlt,43,1,11,obj1,503.37419935832185,339.81085453036485
BasicAlt,43,2,11,obj3,506.3456745252727,363.1031995651648
BasicAlt,43,3,11,obj3,503.37419935832185,339.81085453036485
BasicAlt,43,4,11,obj1,506.3456745252727,363.1031995651648
BasicAlt,43,5,11,obj3,506.3456745252727,363.1031995651648
BasicAlt,43,6,11,obj2,506.3456745252727,363.1031995651648
BasicAlt,43,7,11,obj2,503.37419935832185,339.81085453036485
BasicAlt,43,8,11,obj2,507.67343543049697,375.8839250790693
BasicAlt,43,9,11,obj3,507.67343543049697,375.8839250790693
BasicAlt,43,10,11,obj1,507.67343543049697,375.8839250790693
BasicAlt,44,0,3,obj1,503.91174610286834,271.4194596494698
BasicAlt,44,1,3,obj2,510.8133257668351,480.23155090664085
BasicAlt,44,2,3,obj1,510.8133257668351,480.23155090664085
BasicAlt,45,0,1,obj1,513.7036213219654,544.1785074000613
BasicAlt,46,0,11,obj2,498.90757443425565,330.7543243014608
BasicAlt,46,1,11,obj1,514.8592870223989,366.8191047049373
BasicAlt,46,2,11,obj2,514.8592870223989,366.8191047049373
BasicAlt,46,3,11,obj1,514.8592870223989,366.8191047049373
BasicAlt,46,4,11,obj1,498.90757443425565,330.7543243014608
BasicAlt,46,5,11,obj2,532.20514,376.23166000000003
BasicAlt,46,6,11,obj1,532.20514,376.23166000000003
BasicAlt,46,7,11,obj2,498.90757443425565,330.7543243014608
BasicAlt,46,8,11,obj1,504.57345978948416,300.2512567553888
BasicAlt,46,9,11,obj3,504.57345978948416,300.2512567553888
BasicAlt,46,10,11,obj1,504.57345978948416,300.2512567553888
BasicAlt,47,0,11,obj1,502.23165052150705,367.6844441994826
BasicAlt,47,1,11,obj2,497.2027715035552,330.0114972283954
BasicAlt,47,2,11,obj1,497.2027715035552,330.0114972283954
BasicAlt,47,3,11,obj2,497.2027715035552,330.0114972283954
BasicAlt,47,4,11,obj2,502.23165052150705,367.6844441994826
BasicAlt,47,5,11,obj2,528.2332,292.54587000000004
BasicAlt,47,6,11,obj1,502.23165052150705,367.6844441994826
BasicAlt,47,7,11,obj1,528.2332,292.54587000000004
BasicAlt,47,8,11,obj3,528.2332,292.54587000000004
BasicAlt,47,9,11,obj3,512.5288169011998,453.47530749189
BasicAlt,47,10,11,obj1,512.5288169011998,453.47530749189
BasicAlt,48,0,11,obj2,511.5384324854296,273.58928381138327
BasicAlt,48,1,11,obj3,511.5384324854296,273.58928381138327
BasicAlt,48,2,11,obj2,511.5384324854296,273.58928381138327
BasicAlt,48,3,11,obj1,511.5384324854296,273.58928381138327
BasicAlt,48,4,11,obj2,478.43417427687467,437.1452504180832
BasicAlt,48,5,11,obj3,478.43417427687467,437.1452504180832
BasicAlt,48,6,11,obj2,507.67343543049697,269.41504694183203
BasicAlt,48,7,11,obj1,507.67343543049697,269.41504694183203
BasicAlt,48,8,11,obj3,507.67343543049697,269.41504694183203
BasicAlt,48,9,11,obj2,507.67343543049697,269.41504694183203
BasicAlt,48,10,11,obj1,461.0339460671086,388.9500479591943
BasicAlt,49,0,11,obj1,501.289539902556,429.39289769928735
BasicAlt,49,1,11,obj3,508.12802965579215,585.3837103636469
BasicAlt,49,2,11,obj2,510.1359238551498,330.79477785648163
BasicAlt,49,3,11,obj1,510.1359238551498,330.79477785648163
BasicAlt,49,4,11,obj2,510.1359238551498,330.79477785648163
BasicAlt,49,5,11,obj3,510.1359238551498,330.79477785648163
BasicAlt,49,6,11,obj1,510.8203637061855,339.15698424121894
BasicAlt,49,7,11,obj1,496.523,331.67645
BasicAlt,49,8,11,obj2,510.8203637061855,339.15698424121894
BasicAlt,49,9,11,obj1,510.8203637061855,339.15698424121894
BasicAlt,49,10,11,obj2,496.523,331.67645
FallingAlt,70,0,11,obj2,327.3143511382466,396.24110547602487
FallingAlt,70,1,11,obj3,297.1438321230595,511.7362798174142
FallingAlt,70,2,11,obj3,327.3143511382466,396.24110547602487
FallingAlt,70,3,11,obj2,327.3143511382466,396.24110547602487
FallingAlt,70,4,11,obj3,258.69577000000004,370.3317
FallingAlt,70,5,11,obj3,370.8642890811774,552.2791371427325
FallingAlt,70,6,11,obj2,370.8642890811774,552.2791371427325
FallingAlt,70,7,11,obj1,370.8642890811774,552.2791371427325
FallingAlt,70,8,11,obj1,276.0028307962421,467.2338034057824
FallingAlt,70,9,11,obj3,370.8642890811774,552.2791371427325
FallingAlt,70,10,11,obj2,49.85934576505697,172.5691872286116
FallingAlt,71,0,1,obj2,314.4011360771458,253.3145531919628
FallingAlt,72,0,4,obj3,213.08952136118626,474.0166587037052
FallingAlt,72,1,4,obj1,359.79663,234.91087000000002
FallingAlt,72,2,4,obj2,359.79663,234.91087000000002
FallingAlt,72,3,4,obj3,366.4082618314656,451.4733426520146
FallingAlt,73,0,4,obj2,321.48721409838674,392.9201968874006
FallingAlt,73,1,4,obj3,358.51282000000003,241.0052
FallingAlt,73,2,4,obj1,358.51282000000003,241.0052
FallingAlt,73,3,4,obj2,358.51282000000003,241.0052
FallingAlt,74,0,11,obj1,304.91863284287473,531.8747613901598
FallingAlt,74,1,11,obj2,304.91863284287473,531.8747613901598
FallingAlt,74,2,11,obj1,304.91863284287473,531.8747613901598
FallingAlt,74,3,11,obj3,361.06865753284126,527.1097098995269
FallingAlt,74,4,11,obj1,361.06865753284126,527.1097098995269
FallingAlt,74,5,11,obj3,361.06865753284126,527.1097098995269
FallingAlt,74,6,11,obj2,357.8482526805678,436.14197764055467
FallingAlt,74,7,11,obj3,357.8482526805678,436.14197764055467
FallingAlt,74,8,11,obj2,357.8482526805678,436.14197764055467
FallingAlt,74,9,11,obj2,117.25268,323.60114
FallingAlt,74,10,11,obj2,111.76017506503405,242.06558069788682
FallingAlt,75,0,1,obj2,339.08545230568217,256.26349630851547
FallingAlt,76,0,11,obj3,367.44365766306123,457.482951088377
FallingAlt,76,1,11,obj1,332.1312635406143,449.61991888923615
FallingAlt,76,2,11,obj2,332.1312635406143,449.61991888923615
FallingAlt,76,3,11,obj1,332.1312635406143,449.61991888923615
FallingAlt,76,4,11,obj3,332.1312635406143,449.61991888923615
FallingAlt,76,5,11,obj1,367.44365766306123,457.482951088377
FallingAlt,76,6,11,obj3,367.44365766306123,457.482951088377
FallingAlt,76,7,11,obj2,367.44365766306123,457.482951088377
FallingAlt,76,8,11,obj3,303.1728621096605,510.78991136309935
FallingAlt,76,9,11,obj2,303.1728621096605,510.78991136309935
FallingAlt,76,10,11,obj1,303.1728621096605,510.78991136309935
FallingAlt,77,0,3,obj2,311.6832467051924,411.18754144777887
FallingAlt,77,1,3,obj1,391.75708,263.2613
FallingAlt,77,2,3,obj2,391.75708,263.2613
FallingAlt,78,0,2,obj1,331.17036679744496,254.75
FallingAlt,78,1,2,obj2,331.17036679744496,254.75
FallingAlt,79,0,7,obj2,315.78352531680116,493.61964753055116
FallingAlt,79,1,7,obj3,315.78352531680116,493.61964753055116
FallingAlt,79,2,7,obj2,315.78352531680116,493.61964753055116
FallingAlt,79,3,7,obj1,315.78352531680116,493.61964753055116
FallingAlt,79,4,7,obj3,298.0732035068008,477.3071272571006
FallingAlt,79,5,7,obj3,374.67466408682367,457.61803469936586
FallingAlt,79,6,7,obj2,374.67466408682367,457.61803469936586
Remove,60,0,11,obj2,34.80982124188685,547.6786890111282
Remove,60,1,11,obj2,185.35155,366.05414
Remove,60,2,11,obj3,353.22618093742796,419.86721818152483
Remove,60,3,11,obj2,120.51401000000001,533.4836
Remove,60,4,11,obj3,120.51401000000001,533.4836
Remove,60,5,11,obj1,34.80982124188685,547.6786890111282
Remove,60,6,11,obj2,34.80982124188685,547.6786890111282
Remove,60,7,11,obj2,353.22618093742796,419.86721818152483
Remove,60,8,11,obj3,353.22618093742796,419.86721818152483
Remove,60,9,11,obj2,360.2080598800724,76.57381210551594
Remove,60,10,11,obj1,359.0671,403.8859
Remove,61,0,2,obj2,35.24841207313553,581.2528212855864
Remove,61,1,2,obj1,35.24841207313553,581.2528212855864
Remove,62,0,11,obj1,32.101653346432364,535.3302817151547
Remove,62,1,11,obj2,32.101653346432364,535.3302817151547
Remove,62,2,11,obj2,361.0676176877636,524.821679012548
Remove,62,3,11,obj1,361.0676176877636,524.821679012548
Remove,62,4,11,obj3,24.897700878815225,538.9569304135024
Remove,62,5,11,obj2,232.60721,179.65558000000001
Remove,62,6,11,obj3,232.60721,179.65558000000001
Remove,62,7,11,obj1,232.60721,179.65558000000001
Remove,62,8,11,obj2,364.89236,139.84677
Remove,62,9,11,obj1,412.69237999999996,408.49807999999996
Remove,62,10,11,obj1,32.101653346432364,535.3302817151547
Remove,63,0,11,obj3,353.8913852319378,177.70322443905854
Remove,63,1,11,obj1,35.24841207313553,363.6988151751249
Remove,63,2,11,obj1,369.4482,261.97156
Remove,63,3,11,obj2,369.4482,261.97156
Remove,63,4,11,obj1,359.3288611329486,549.4595403507956
Remove,63,5,11,obj1,346.0072919453972,127.08796308973012
Remove,63,6,11,obj2,35.24841207313553,363.6988151751249
Remove,63,7,11,obj1,35.24841207313553,363.6988151751249
Remove,63,8,11,obj2,359.3288611329486,549.4595403507956
Remove,63,9,11,obj3,346.0072919453972,127.08796308973012
Remove,63,10,11,obj1,346.0072919453972,127.08796308973012
Remove,64,0,11,obj2,37.174289375233634,365.1594845835744
Remove,64,1,11,obj3,358.04407289060424,144.4029100539438
Remove,64,2,11,obj3,338.03586,371.18896
Remove,64,3,11,obj2,338.03586,371.18896
Remove,64,4,11,obj1,358.04407289060424,144.4029100539438
Remove,64,5,11,obj3,358.04407289060424,144.4029100539438
Remove,64,6,11,obj1,180.87656,326.5128
Remove,64,7,11,obj2,180.87656,326.5128
Remove,64,8,11,obj1,369.04713443005386,373.85932588923686
Remove,64,9,11,obj2,358.04407289060424,144.4029100539438
Remove,64,10,11,obj1,249.03609,328.2363
Remove,65,0,1,obj2,323.23449064045036,450.35713915071466
Remove,66,0,2,obj2,371.189708567633,538.4564826220961
Remove,66,1,2,obj3,336.6256,334.14124
Remove,67,0,1,obj3,22.19151462665379,569.7150171555504
Remove,68,0,11,obj2,37.120586429557434,553.2851372736142
Remove,68,1,11,obj3,37.120586429557434,553.2851372736142
Remove,68,2,11,obj2,159.42032,447.9381
Remove,68,3,11,obj1,351.432038693731,262.3669193067857
Remove,68,4,11,obj3,181.95502,329.49316
Remove,68,5,11,obj3,379.3854635132776,376.81858611580077
Remove,68,6,11,obj2,123.29024,479.9698
Remove,68,7,11,obj1,123.29024,479.9698
Remove,68,8,11,obj2,147.60515,476.53705
Remove,68,9,11,obj1,147.60515,476.53705
Remove,68,10,11,obj2,135.08505,468.06195
Remove,69,0,11,obj1,390.0090430423231,528.2077969508306
Remove,69,1,11,obj3,378.2121979059268,537.5755206300696
Remove,69,2,11,obj2,390.0090430423231,528.2077969508306
Remove,69,3,11,obj1,375.65069956506073,360.0241657961899
Remove,69,4,11,obj3,327.99763893971067,77.64106411794211
Remove,69,5,11,obj1,360.30993694604325,531.2776349204499
Remove,69,6,11,obj1,327.99763893971067,77.64106411794211
Remove,69,7,11,obj2,301.24405,224.75703
Remove,69,8,11,obj3,327.99763893971067,77.64106411794211
Remove,69,9,11,obj2,348.7550022916442,259.65798166385383
Remove,69,10,11,obj1,417.289,397.62805
Spiky,90,0,11,obj2,191.42312427722996,476.98198499372137
Spiky,90,1,11,obj1,188.0614352647396,559.8576452970119
Spiky,90,2,11,obj2,188.0614352647396,559.8576452970119
Spiky,90,3,11,obj1,188.0614352647396,559.8576452970119
Spiky,90,4,11,obj1,191.42312427722996,476.98198499372137
Spiky,90,5,11,obj2,191.42312427722996,476.98198499372137
Spiky,90,6,11,obj3,188.0614352647396,559.8576452970119
Spiky,90,7,11,obj2,198.84605523187284,458.8960056745386
Spiky,90,8,11,obj3,198.84605523187284,458.8960056745386
Spiky,90,9,11,obj1,198.84605523187284,458.8960056745386
Spiky,90,10,11,obj1,157.82504204457746,519.2248799936345
Spiky,91,0,11,obj2,184.19416164632844,448.3277204655609
Spiky,91,1,11,obj2,200.98643287170185,567.8980951308791
Spiky,91,2,11,obj1,206.26394071381844,545.9131155595076
Spiky,91,3,11,obj3,206.26394071381844,545.9131155595076
Spiky,91,4,11,obj3,200.98643287170185,567.8980951308791
Spiky,91,5,11,obj2,200.98643287170185,567.8980951308791
Spiky,91,6,11,obj1,206.26394071381844,545.9131155595076
Spiky,91,7,11,obj1,200.98643287170185,567.8980951308791
Spiky,91,8,11,obj1,197.0833866386211,481.0809122186846
Spiky,91,9,11,obj3,202.78856456259632,477.682383737178
Spiky,91,10,11,obj3,197.0833866386211,481.0809122186846
Spiky,92,0,11,obj3,198.90258725071863,560.1602598468935
Spiky,92,1,11,obj2,198.90258725071863,560.1602598468935
Spiky,92,2,11,obj3,198.90258725071863,560.1602598468935
Spiky,92,3,11,obj3,202.28583479981808,491.00606580677965
Spiky,92,4,11,obj2,200.05951593684063,462.10513626839867
Spiky,92,5,11,obj3,200.05951593684063,462.10513626839867
Spiky,92,6,11,obj3,200.8463210956745,476.5461007822686
Spiky,92,7,11,obj2,200.05951593684063,462.10513626839867
Spiky,92,8,11,obj2,202.28583479981808,491.00606580677965
Spiky,92,9,11,obj3,202.28583479981808,491.00606580677965
Spiky,92,10,11,obj2,180.0529088631725,441.5889343551841
Spiky,93,0,11,obj2,187.409221600956,491.3097999664942
Spiky,93,1,11,obj1,187.409221600956,491.3097999664942
Spiky,93,2,11,obj2,187.409221600956,491.3097999664942
Spiky,93,3,11,obj2,193.97832650425536,507.63370022360635
Spiky,93,4,11,obj1,193.97832650425536,507.63370022360635
Spiky,93,5,11,obj2,193.97832650425536,507.63370022360635
Spiky,93,6,11,obj1,200.1281214724048,427.52228457467527
Spiky,93,7,11,obj2,200.1281214724048,427.52228457467527
Spiky,93,8,11,obj3,200.1281214724048,427.52228457467527
Spiky,93,9,11,obj3,193.97832650425536,507.63370022360635
Spiky,93,10,11,obj2,202.08352772138042,452.3665517915799
Spiky,94,0,11,obj1,188.48429912815118,391.7760369996184
Spiky,94,1,11,obj2,188.48429912815118,391.7760369996184
Spiky,94,2,11,obj1,188.48429912815118,391.7760369996184
Spiky,94,3,11,obj1,199.8295511495118,387.5662795148003
Spiky,94,4,11,obj3,188.48429912815118,391.7760369996184
Spiky,94,5,11,obj3,187.4121556545783,478.7903167279168
Spiky,94,6,11,obj1,187.4121556545783,478.7903167279168
Spiky,94,7,11,obj2,187.4121556545783,478.7903167279168
Spiky,94,8,11,obj3,204.90709152737736,481.68612607304846
Spiky,94,9,11,obj1,180.0529088631725,386.0254192839122
Spiky,94,10,11,obj3,180.0529088631725,386.0254192839122
Spiky,95,0,11,obj2,189.91329623534568,559.6263446456408
Spiky,95,1,11,obj3,189.91329623534568,559.6263446456408
Spiky,95,2,11,obj2,189.91329623534568,559.6263446456408
Spiky,95,3,11,obj3,150.91641906955078,587.9562199119282
Spiky,95,4,11,obj1,193.572208634012,479.3886260997952
Spiky,95,5,11,obj2,33.72482405482664,520.6153309932977
Spiky,95,6,11,obj1,33.72482405482664,520.6153309932977
Spiky,95,7,11,obj2,33.72482405482664,520.6153309932977
Spiky,95,8,11,obj3,195.16354659777787,440.73023224393484
