Trial,Idx,AttemptNum,TotalAttempts,Tool,PosX,PosY
Unbox,74,5,10,obj2,524.1223880705953,173.64035892347007
Unbox,74,6,10,obj1,131.94950076113338,514.7588223036316
Unbox,74,7,10,obj1,468.9562703715821,492.8771715226143
Unbox,74,8,10,obj3,133.64646580823245,508.06679661968565
Unbox,74,9,10,obj3,133.4620431973821,352.0
Unbox,75,0,1,obj3,532.2698821042488,494.8281669951866
Unbox,76,0,2,obj2,519.6727258480327,275.353626471424
Unbox,76,1,2,obj1,539.803110984961,205.9844270051859
Unbox,77,0,2,obj2,105.16172285397008,506.9698197176737
Unbox,77,1,2,obj1,531.1099752722995,474.9159784137518
Unbox,78,0,4,obj1,489.04018462547964,258.0600012331992
Unbox,78,1,4,obj3,525.2748810639445,273.70132261595813
Unbox,78,2,4,obj2,79.39360160784143,544.2687638239023
Unbox,78,3,4,obj3,133.0808800516603,342.6094769118448
Unbox,79,0,1,obj3,132.9139359895409,525.1481426181974
Towers_B,70,0,11,obj1,286.66614092954245,294.58453171084483
Towers_B,70,1,11,obj3,324.5500200229022,331.3591841638706
Towers_B,70,2,11,obj3,304.45309488735444,386.5340556105327
Towers_B,70,3,11,obj2,288.61410898020074,241.9247526922617
Towers_B,70,4,11,obj3,306.2902072677618,318.4227116641682
Towers_B,70,5,11,obj1,297.03517379847204,344.7420248724676
Towers_B,70,6,11,obj2,309.8564822751857,267.8857008099178
Towers_B,70,7,11,obj1,257.7843126645708,254.39634272629047
Towers_B,70,8,11,obj3,297.02823749264695,370.2773831683345
Towers_B,70,9,11,obj3,322.7882268698696,204.43801047978675
Towers_B,70,10,11,obj3,320.35828068063705,247.82425262065777
Towers_B,71,0,11,obj1,297.89050258548457,447.0871404294181
Towers_B,71,1,11,obj3,273.51886185616956,354.13279336638163
Towers_B,71,2,11,obj2,295.2146468442943,299.094873712266
Towers_B,71,3,11,obj2,302.468319245532,366.8038244318152
Towers_B,71,4,11,obj1,295.28283773848005,409.65449433644585
Towers_B,71,5,11,obj3,257.7895965060331,384.4721073893575
Towers_B,71,6,11,obj2,300.9193056075476,267.49046939018064
Towers_B,71,7,11,obj1,305.6187614674011,539.809222391891
Towers_B,71,8,11,obj3,244.59038271229497,287.5201761169093
Towers_B,71,9,11,obj3,264.3709801764095,480.77785715222177
Towers_B,71,10,11,obj1,331.85824947654044,263.056866148306
Towers_B,72,0,4,obj3,232.14508902452891,205.05822816000125
Towers_B,72,1,4,obj2,257.10948017618387,202.86848447835118
Towers_B,72,2,4,obj2,301.9115668994908,515.6596943330487
Towers_B,72,3,4,obj2,253.97929444065412,449.67610861232237
Towers_B,73,0,11,obj3,306.47333953467836,238.18431824261756
Towers_B,73,1,11,obj3,294.2736167024326,349.085665017906
Towers_B,73,2,11,obj3,335.29715107776286,227.26578584239985
Towers_B,73,3,11,obj2,274.7572880335207,328.22495130109934
Towers_B,73,4,11,obj2,281.9851151094748,325.647778503169
Towers_B,73,5,11,obj1,296.40577819184335,374.6781551439146
Towers_B,73,6,11,obj3,289.0827885569191,237.62452075711658
Towers_B,73,7,11,obj3,305.86165396865454,346.4117124925599
Towers_B,73,8,11,obj3,261.96218648289675,233.0144547084992
Towers_B,73,9,11,obj2,317.5314556212587,366.2092173386071
Towers_B,73,10,11,obj2,257.6232788766806,375.0464507301885
Towers_B,74,0,11,obj3,294.2194386705355,238.01981903764698
Towers_B,74,1,11,obj1,272.10948017618387,237.76088674350913
Towers_B,74,2,11,obj2,328.118017210664,241.83159511154517
Towers_B,74,3,11,obj2,297.4554472877916,350.8790900250331
Towers_B,74,4,11,obj3,279.4820740851678,507.597429693597
Towers_B,74,5,11,obj3,276.5440834320682,436.4235746233412
Towers_B,74,6,11,obj2,289.5903827122949,261.16262523971824
Towers_B,74,7,11,obj3,285.3324528524028,321.474656288758
Towers_B,74,8,11,obj2,238.40221681609188,304.23752823422444
Towers_B,74,9,11,obj3,297.66363094137944,395.9216334901159
Towers_B,74,10,11,obj2,266.98537697090757,331.3423609789012
Towers_B,75,0,11,obj3,314.71909884296423,416.72669257840096
Towers_B,75,1,11,obj3,271.17057550710445,453.0350386393482
Towers_B,75,2,11,obj3,299.6721723590489,230.22053049248933
Towers_B,75,3,11,obj3,329.9520728306161,271.67171369268294
Towers_B,75,4,11,obj2,278.13725459590967,479.95738183970985
Towers_B,75,5,11,obj2,309.23943322394314,409.2060614850699
Towers_B,75,6,11,obj3,246.54408343206816,281.50641841518905
Towers_B,75,7,11,obj2,269.96697120243437,320.62395827195206
Towers_B,75,8,11,obj1,264.43374055627373,266.37985667507684
Towers_B,75,9,11,obj1,336.37920221190626,470.24717892724607
Towers_B,75,10,11,obj1,303.0524770123757,319.5951384988417
Towers_B,76,0,11,obj1,294.5627168299345,425.56771208524236
Towers_B,76,1,11,obj2,285.73775117809396,258.6518709019857
Towers_B,76,2,11,obj2,272.2862759503641,428.58542702915616
Towers_B,76,3,11,obj3,246.18846640914563,414.00349379553325
Towers_B,76,4,11,obj2,260.6279647063664,427.5350339169721
Towers_B,76,5,11,obj3,289.35842037586985,504.6469143310313
Towers_B,76,6,11,obj2,288.8026192517161,329.82306813980887
Towers_B,76,7,11,obj3,279.80305037370624,275.4517422723235
Towers_B,76,8,11,obj1,301.85824947654044,311.55570820679577
Towers_B,76,9,11,obj2,284.93895442456034,518.8028386360394
Towers_B,76,10,11,obj1,281.74146121432767,275.3476342859799
Towers_B,77,0,11,obj1,264.5627168299345,519.5426431797994
Towers_B,77,1,11,obj1,299.0194989846745,413.0183476937748
Towers_B,77,2,11,obj2,261.9055173124374,237.11781442144903
Towers_B,77,3,11,obj3,274.7572880335207,219.20408145382007
Towers_B,77,4,11,obj2,244.26636432322425,209.38565232654517
Towers_B,77,5,11,obj3,336.4177888196171,272.10828992740954
Towers_B,77,6,11,obj3,310.4193466034775,534.8559181036428
Towers_B,77,7,11,obj1,311.69340654149516,250.3047350844177
Towers_B,77,8,11,obj2,320.2956653070555,323.87653781201413
Towers_B,77,9,11,obj1,243.87696163853354,366.65889595553034
Towers_B,77,10,11,obj2,271.56960317283716,210.81780489647048
Towers_B,78,0,11,obj2,310.01632877180737,264.369834342954
Towers_B,78,1,11,obj1,301.7874254715897,396.54526759729464
Towers_B,78,2,11,obj3,268.0012652038335,206.18509993689383
Towers_B,78,3,11,obj1,265.3243547527634,527.6867898490016
Towers_B,78,4,11,obj1,306.13054619826227,289.8865103449605
Towers_B,78,5,11,obj1,263.13725459590967,451.9553770972493
Towers_B,78,6,11,obj3,251.80681942565903,348.041019911838
Towers_B,78,7,11,obj2,309.0304335053628,478.39480873778336
Towers_B,78,8,11,obj1,313.15925027454955,365.84271893630836
Towers_B,78,9,11,obj2,289.2377653767338,350.49374580155137
Towers_B,78,10,11,obj2,324.75672570919477,365.3722631629376
Towers_B,79,0,11,obj2,331.66614092954245,234.77280048954609
Towers_B,79,1,11,obj2,253.29835967657232,204.7545774469494
Towers_B,79,2,11,obj2,307.23584848231616,310.6004026619221
Towers_B,79,3,11,obj3,292.6484266589917,297.9612844639858
Towers_B,79,4,11,obj2,275.7389813906375,409.8786131306874
Towers_B,79,5,11,obj3,237.32548440971647,273.9722093976786
Towers_B,79,6,11,obj1,279.4820740851678,389.594113618036
Towers_B,79,7,11,obj3,276.5440834320682,360.73962324384263
Towers_B,79,8,11,obj3,268.25974925128367,347.3750246201786
Towers_B,79,9,11,obj2,319.56225377956815,256.7341416552818
Towers_B,79,10,11,obj1,245.34628682095183,241.1646001459344
Shafts_A,70,0,1,obj3,482.28648185957763,549.9470183616834
Shafts_A,71,0,1,obj2,451.08919203738253,559.2241703080069
Shafts_A,72,0,1,obj1,465.63707843916666,549.653705004345
Shafts_A,73,0,1,obj2,482.0271820196105,575.5746833583778
Shafts_A,74,0,1,obj3,461.68227727011146,533.9419991422304
Shafts_A,75,0,1,obj2,132.0271820196547,528.8965285432906
Shafts_A,76,0,2,obj3,106.4853852719886,534.3362444518799
Shafts_A,76,1,2,obj3,480.0268470482006,533.397419849255
Shafts_A,77,0,1,obj2,484.2844492575471,521.2184808121533
Shafts_A,78,0,3,obj3,464.2844492575471,550.9674427097148
Shafts_A,78,1,3,obj3,129.4170287533226,577.0
Shafts_A,78,2,3,obj3,483.5953619008758,522.07162694415
Shafts_A,79,0,1,obj1,480.0268470482006,541.8563074576625
Catapult,80,0,11,obj2,384.507488484605,269.64540773255
Catapult,80,1,11,obj2,385.0181092769821,273.0319915507124
Catapult,80,2,11,obj2,394.3344642471,279.2223234427646
Catapult,80,3,11,obj2,388.42939950252077,276.1522759103968
Catapult,80,4,11,obj2,411.3864519058265,288.24939958499067
Catapult,80,5,11,obj2,395.62272668517386,285.5499369021418
Catapult,80,6,11,obj2,402.6307241815892,280.80838700266327
Catapult,80,7,11,obj2,407.37611546356317,285.385770818017
Catapult,80,8,11,obj2,409.3664706518406,278.9764300458847
Catapult,80,9,11,obj2,416.35125259557344,272.2116113082694
Catapult,80,10,11,obj2,412.20704172423723,273.0320607228877
Catapult,81,0,11,obj1,184.50172901946118,362.8717201833084
Catapult,81,1,11,obj1,186.775001026754,363.2088758096714
Catapult,81,2,11,obj2,186.0953538823969,202.3448127636924
Catapult,81,3,11,obj1,177.44247611218648,434.4993818462892
Catapult,81,4,11,obj3,200.0736410054188,296.64786530753565
Catapult,81,5,11,obj2,193.0436252953419,257.7849974898654
Catapult,81,6,11,obj1,228.15445338462186,23.0
Catapult,81,7,11,obj1,171.83883050846896,227.35292147664347
Catapult,81,8,11,obj1,167.27134404899098,221.12249279417733
Catapult,81,9,11,obj1,174.42880493473422,233.10150623669017
Catapult,81,10,11,obj1,172.9648742236763,206.4588509632082
Catapult,82,0,4,obj1,223.40935052322212,23.0
Catapult,82,1,4,obj3,210.6168459028692,296.2542835163047
Catapult,82,2,4,obj2,211.92730229838017,163.78672749004363
Catapult,82,3,4,obj2,382.46593577078767,373.63972869723085
Catapult,83,0,11,obj1,173.70935344895847,263.81177912130454
Catapult,83,1,11,obj1,183.02570841907644,270.0021110133568
Catapult,83,2,11,obj1,173.99535986393747,245.23674187094815
Catapult,83,3,11,obj1,173.38189268543752,239.01850151284214
Catapult,83,4,11,obj1,178.38311171623866,235.54428002307446
Catapult,83,5,11,obj1,173.70644679057338,242.12007663998506
Catapult,83,6,11,obj1,178.45183807254728,246.6974604553388
Catapult,83,7,11,obj1,414.30623302542654,528.0754377508059
Catapult,83,8,11,obj1,415.16572090461966,524.1426616178331
Catapult,83,9,11,obj1,410.59823444514177,517.912232935367
Catapult,83,10,11,obj1,420.1771222143777,535.7879733797794
Catapult,84,0,11,obj1,184.70176200950505,175.51910585888626
Catapult,84,1,11,obj1,194.91757383707852,178.0410740009151
Catapult,84,2,11,obj2,250.47577509723504,305.609957354259
Catapult,84,3,11,obj1,402.14217115503226,307.09803259758235
Catapult,84,4,11,obj1,398.40098438312907,313.0751408167981
Catapult,84,5,11,obj1,403.146375665103,317.6525246321519
Catapult,84,6,11,obj1,395.35985264748365,318.46473159413483
Catapult,84,7,11,obj1,423.914405346307,261.30553098673045
Catapult,84,8,11,obj1,407.91403697804543,276.36035141338414
Catapult,84,9,11,obj1,403.3465505185675,270.129922730918
Catapult,84,10,11,obj1,412.92543828780333,288.00566317533037
Catapult,85,0,11,obj2,199.31657461576043,233.22358117197658
Catapult,85,1,11,obj2,371.26153732400667,39.0
Catapult,85,2,11,obj1,192.96773908801566,222.52744668929782
Catapult,85,3,11,obj1,181.83559110921024,318.7639825224007
Catapult,85,4,11,obj1,177.15892618354496,325.3397791393112
Catapult,85,5,11,obj1,190.91002665872188,324.9290707368977
Catapult,85,6,11,obj1,183.1235036411026,325.7412776988806
Catapult,85,7,11,obj1,188.92045383270343,338.140474637714
Catapult,85,8,11,obj1,414.5842350007904,234.4911012058593
Catapult,85,9,11,obj1,213.3353035024606,23.0
Catapult,85,10,11,obj1,410.374201706037,338.448812683092
Catapult,86,0,6,obj2,197.76090154769923,511.52399483356146
Catapult,86,1,6,obj1,167.52844404390297,152.64188653616202
Catapult,86,2,6,obj1,177.1592687182434,142.09142184508303
Catapult,86,3,6,obj1,169.8251221600043,151.87128840267587
Catapult,86,4,6,obj3,240.60605154454498,221.29254576012332
Catapult,86,5,6,obj2,401.50001005717087,388.91722488634065
Catapult,87,0,1,obj2,417.7235752477484,403.43781862884606
Catapult,88,0,11,obj3,201.699716195094,226.3795916837425
Catapult,88,1,11,obj1,190.00490520292087,178.06658376601777
Catapult,88,2,11,obj1,193.16091497780198,161.07824464209298
Catapult,88,3,11,obj1,181.46117230032428,163.92084225945214
Catapult,88,4,11,obj1,180.8477051218243,157.70260190134613
Catapult,88,5,11,obj1,177.10651834992112,163.6797101205619
Catapult,88,6,11,obj1,172.42985342425584,170.25550673747244
Catapult,88,7,11,obj1,186.18095389943272,169.84479833505898
Catapult,88,8,11,obj1,188.17130908771026,163.43545756292662
Catapult,88,9,11,obj1,173.35795248223468,166.70849727261754
Catapult,88,10,11,obj1,179.15490267383555,179.10769421145096
Catapult,89,0,4,obj1,184.50172901946118,414.2122840581977
Catapult,89,1,4,obj2,403.58283299391013,39.0
Catapult,89,2,4,obj1,294.9535485740152,547.6452205115509
Catapult,89,3,4,obj2,422.90788128000963,445.20642965852534
Bridge,80,0,2,obj2,288.0839022914464,48.0
Bridge,80,1,2,obj2,302.58265109695833,48.0
Bridge,81,0,4,obj3,552.0839022914464,505.09000351797755
Bridge,81,1,4,obj2,532.44470486234,551.5304554504734
Bridge,81,2,4,obj1,337.0620042277416,181.68161457094558
Bridge,81,3,4,obj1,280.9005316168309,48.0
Bridge,82,0,1,obj2,296.5054960612673,48.0
Bridge,83,0,3,obj2,437.585899392654,303.4331049411992
Bridge,83,1,3,obj2,541.3126847410695,387.0
Bridge,83,2,3,obj1,316.51736769779944,51.47862520567409
Bridge,84,0,5,obj2,230.31787603709546,187.01202195994685
Bridge,84,1,5,obj2,362.3679957751651,48.0
Bridge,84,2,5,obj2,357.4131417998644,50.19264232572286
Bridge,84,3,5,obj2,392.1170726819162,48.0
Bridge,84,4,5,obj1,293.75754991609693,48.0
Bridge,85,0,11,obj2,291.86074151853177,48.0
Bridge,85,1,11,obj2,445.9398607481256,386.8231718362522
Bridge,85,2,11,obj3,325.568353902244,33.0
Bridge,85,3,11,obj3,544.17853070189,561.3623557908317
Bridge,85,4,11,obj1,526.4500052929199,348.12277801094393
Bridge,85,5,11,obj3,314.27075413108366,33.0
Bridge,85,6,11,obj1,493.6996953555345,354.47374797218924
Bridge,85,7,11,obj3,169.22785402711827,484.63879635607503
Bridge,85,8,11,obj1,260.61072531089286,62.0
Bridge,85,9,11,obj1,556.6027939747979,346.3189410614718
Bridge,85,10,11,obj3,415.2228448300651,385.9078886287414
Bridge,86,0,1,obj1,288.0839022914464,48.0
Bridge,87,0,10,obj2,127.42225552483248,296.36799370281415
Bridge,87,1,10,obj1,311.86961048433363,248.49610196180757
Bridge,87,2,10,obj2,290.9876989523852,319.3467199057303
Bridge,87,3,10,obj1,395.28939729807024,219.8075116563488
Bridge,87,4,10,obj3,324.2392728160172,212.3227047801027
Bridge,87,5,10,obj3,376.48652463930426,415.668717644923
Bridge,87,6,10,obj1,259.3685841737542,48.0
Bridge,87,7,10,obj2,286.32920826349994,212.54662786957962
Bridge,87,8,10,obj2,287.05892433682817,62.0
Bridge,87,9,10,obj2,298.1119049949476,63.4957211658789
Bridge,88,0,7,obj2,356.2667426432055,48.0
Bridge,88,1,7,obj1,133.86510379700786,379.40562757148905
Bridge,88,2,7,obj3,202.6252391167709,234.561518291845
Bridge,88,3,7,obj3,123.05652942221329,226.1245565061643
Bridge,88,4,7,obj1,331.50479169788537,48.0
Bridge,88,5,7,obj1,447.97167415685334,249.30713884470248
Bridge,88,6,7,obj1,285.25319857648464,48.0
Bridge,89,0,5,obj3,204.61674553308947,202.6338897492257
Bridge,89,1,5,obj3,564.5949887441923,402.0
Bridge,89,2,5,obj2,236.53264307421284,62.0
Bridge,89,3,5,obj2,527.7575499160969,387.0
Bridge,89,4,5,obj1,296.0300033996368,48.0
Falling_A,80,0,1,obj1,289.04060317086993,113.29440425580988
Falling_A,81,0,3,obj3,312.18254348391395,100.60128955236294
Falling_A,81,1,3,obj2,309.60098542514174,374.2923715660016
Falling_A,81,2,3,obj3,292.5860526558525,160.70893189844318
Falling_A,82,0,6,obj3,224.13442349959988,374.9202445459906
Falling_A,82,1,6,obj1,279.60098542514174,386.78812311790495
Falling_A,82,2,6,obj2,320.9598131569921,483.96547605350304
Falling_A,82,3,6,obj1,243.7823395510675,439.99682885661736
Falling_A,82,4,6,obj1,287.4635666976942,559.4983270087465
Falling_A,82,5,6,obj1,268.9732030218049,93.35464740482216
Falling_A,83,0,6,obj2,284.1344234995998,511.30967165571883
Falling_A,83,1,6,obj1,334.7601750407004,361.3798744962857
Falling_A,83,2,6,obj2,305.0896032809903,415.2327560578241
Falling_A,83,3,6,obj3,309.61803435676194,357.3531505679141
Falling_A,83,4,6,obj3,307.24315991005824,138.01602845771882
Falling_A,83,5,6,obj1,317.41674870675814,98.86043487690463
Falling_A,84,0,2,obj1,237.6824361757285,387.4306013503228
Falling_A,84,1,2,obj2,293.859969193434,149.81453079898859
Falling_A,85,0,1,obj3,228.1964078055201,173.0
Falling_A,86,0,4,obj2,361.1520800120837,448.5524890401554
Falling_A,86,1,4,obj2,300.9457537844143,440.7932088291823
Falling_A,86,2,4,obj3,294.78185172207014,62.548379621792286
Falling_A,86,3,4,obj2,298.75772360260487,93.48926935172862
Falling_A,87,0,4,obj1,317.55983544378194,478.3811079170327
Falling_A,87,1,4,obj3,305.69732025406137,336.1477038268303
Falling_A,87,2,4,obj2,203.85996919343398,469.21781560326036
Falling_A,87,3,4,obj1,311.2787754995584,60.357124842816326
Falling_A,88,0,1,obj1,345.54118164519736,131.18661451371565
Falling_A,89,0,1,obj1,323.52762297121984,150.8367453989419
Launch_A,80,0,2,obj2,136.58464769435508,492.1935897942434
Launch_A,80,1,2,obj2,130.63990350288253,448.76211014080496
Launch_A,81,0,2,obj2,159.95609414750575,435.2984225128228
Launch_A,81,1,2,obj2,134.3091699967171,437.2820424908938
Launch_A,82,0,7,obj2,125.31123649253936,363.24114095462517
Launch_A,82,1,7,obj2,127.36534895673779,372.82547600171023
Launch_A,82,2,7,obj2,122.87521730375302,379.3296413201403
Launch_A,82,3,7,obj2,142.87268707664438,476.35126256554514
Launch_A,82,4,7,obj2,144.5165163227,472.9235355560196
Launch_A,82,5,7,obj2,137.21885251028098,473.033051631097
Launch_A,82,6,7,obj2,133.53988571755943,472.788651427578
Launch_A,83,0,1,obj2,132.47569400687954,396.3364413586489
Launch_A,84,0,11,obj2,123.85543097561636,420.6166743225658
Launch_A,84,1,11,obj2,137.55423479246895,424.5145135289337
Launch_A,84,2,11,obj2,140.0539980166724,422.14105076304855
Launch_A,84,3,11,obj3,140.30016283224415,503.77029114199837
Launch_A,84,4,11,obj2,137.34123601674543,323.8750417247634
Launch_A,84,5,11,obj2,126.36938144820904,333.150193932336
Launch_A,84,6,11,obj2,101.7575171925067,485.40884828682437
Launch_A,84,7,11,obj2,96.84740595293616,476.8097111612107
Launch_A,84,8,11,obj2,141.55535794240592,334.81792435907465
Launch_A,84,9,11,obj2,139.02395737933162,333.36679476335263
Launch_A,84,10,11,obj2,146.3025975261532,332.35081273478835
Launch_A,85,0,4,obj2,149.37901527494938,310.67626065609994
Launch_A,85,1,4,obj2,151.93531823177275,318.6512815114733
Launch_A,85,2,4,obj2,136.2348284859604,371.62123987002747
Launch_A,85,3,4,obj2,131.74469683297565,378.12540518845765
Launch_A,86,0,11,obj3,139.95262139121425,461.3210761772549
Launch_A,86,1,11,obj2,131.26820116745753,292.3618914049308
Launch_A,86,2,11,obj2,135.87945871712745,304.8672465730932
Launch_A,86,3,11,obj2,146.7096438268144,300.6157429416843
Launch_A,86,4,11,obj2,143.03067703409283,300.37134273816525
Launch_A,86,5,11,obj1,113.03440917429349,291.14638006695805
Launch_A,86,6,11,obj2,128.0348083983788,306.8783874524652
Launch_A,86,7,11,obj1,129.57266035984782,309.3988566569478
Launch_A,86,8,11,obj2,122.91973928760643,398.2420166925662
Launch_A,86,9,11,obj2,119.64145642893084,403.42156097768316
Launch_A,86,10,11,obj2,126.92009657575241,402.4055789491189
Launch_A,87,0,11,obj1,140.6335242896476,404.76217817146284
Launch_A,87,1,11,obj2,147.06113841396194,328.20058589416936
Launch_A,87,2,11,obj2,144.90404072424326,327.0525295013784
Launch_A,87,3,11,obj2,137.60637691182427,327.16204557645574
Launch_A,87,4,11,obj2,136.0074117710438,341.69699925431735
Launch_A,87,5,11,obj2,132.68084235445576,320.83112919758287
Launch_A,87,6,11,obj2,125.27820549922964,327.6509612449087
Launch_A,87,7,11,obj2,141.5607983999505,336.63507834199237
Launch_A,87,8,11,obj2,134.38116100751705,349.22231774007804
Launch_A,87,9,11,obj2,153.25571745309048,385.39957051746717
Launch_A,87,10,11,obj2,136.42118719510492,564.5490495131739
Launch_A,88,0,8,obj1,136.11717423381572,430.9085833850389
Launch_A,88,1,8,obj2,129.95609414758192,374.63245363971185
Launch_A,88,2,8,obj2,130.75207056365429,297.2712193800138
Launch_A,88,3,8,obj2,132.39589980970993,293.84349237048826
Launch_A,88,4,8,obj2,130.79693466892945,308.3784460483498
Launch_A,88,5,8,obj2,146.6924763756604,306.81995869225483
Launch_A,88,6,8,obj2,141.96629933769592,398.23288565801874
Launch_A,88,7,8,obj2,131.00271880293948,402.76118895443807
Launch_A,89,0,1,obj2,132.47569400687954,563.3557115974409
Gap,80,0,2,obj2,89.05672667367972,553.9819942974382
Gap,80,1,2,obj2,351.0550046461776,179.3546255734227
Gap,81,0,5,obj2,321.64829590838553,456.20343984142806
Gap,81,1,5,obj1,295.1080604793108,544.8224752361319
Gap,81,2,5,obj2,379.12620918717437,373.8625204091586
Gap,81,3,5,obj3,389.60825657829565,199.0
Gap,81,4,5,obj1,331.83675545665216,395.7992069603823
Gap,82,0,1,obj1,333.5559076153176,297.3086675828805
Gap,83,0,2,obj1,305.3730707024547,376.06988483850273
Gap,83,1,2,obj2,350.12554294863634,296.83153730276297
Gap,84,0,2,obj1,333.1189341882103,356.00245090398886
Gap,84,1,2,obj1,336.9344986415155,192.0
Gap,85,0,7,obj2,327.86097685591017,557.6193350779115
Gap,85,1,7,obj2,97.25401788074319,537.6403617258405
Gap,85,2,7,obj3,384.10070927252036,329.9043222262167
Gap,85,3,7,obj2,91.71414819573963,550.9852013370394
Gap,85,4,7,obj3,356.34963560456185,493.0302134093905
Gap,85,5,7,obj2,355.02072674966433,322.0534078769758
Gap,85,6,7,obj2,345.4833303179444,307.1417996317056
Gap,86,0,1,obj1,328.8351366466825,339.58342357560537
Gap,87,0,1,obj2,349.60853871757934,436.1937875978109
Gap,88,0,1,obj1,340.3756600001205,155.36991000257538
Gap,89,0,11,obj2,319.0969935143689,537.6326360672908
Gap,89,1,11,obj3,295.1080604793108,337.05877256105094
Gap,89,2,11,obj1,104.51862548649706,397.0
Gap,89,3,11,obj2,330.8133015210973,387.4742673795498
Gap,89,4,11,obj2,344.9381548068094,400.03186727514367
Gap,89,5,11,obj1,88.27087453218374,525.2465006781854
Gap,89,6,11,obj1,99.69831504479065,397.0
Gap,89,7,11,obj3,389.20718159417646,378.9333447355632
Gap,89,8,11,obj3,75.5689052192493,569.7637725027893
Gap,89,9,11,obj3,373.12495982937736,437.1798950042198
Gap,89,10,11,obj2,92.91265610260746,551.2709392389389
SeeSaw,80,0,11,obj1,390.0911154470877,240.20462375605945
SeeSaw,80,1,11,obj1,312.4041929407185,172.32290284251633
SeeSaw,80,2,11,obj3,321.0097899166474,23.0
SeeSaw,80,3,11,obj3,253.14532219528562,23.0
SeeSaw,80,4,11,obj2,314.1377197976577,355.6899691084005
SeeSaw,80,5,11,obj2,351.2575576057515,57.0
SeeSaw,80,6,11,obj1,311.5642981199038,456.6058641164254
SeeSaw,80,7,11,obj3,385.0881258629808,23.0
SeeSaw,80,8,11,obj1,37.01488453347864,374.02648900515715
SeeSaw,80,9,11,obj1,331.8873416790608,43.0
SeeSaw,80,10,11,obj1,316.2880685178532,43.241001710269316
SeeSaw,81,0,11,obj1,335.8254883404253,43.0
SeeSaw,81,1,11,obj2,297.39825798873824,33.0
SeeSaw,81,2,11,obj1,214.13409249195405,268.39862693434026
SeeSaw,81,3,11,obj2,234.25447436921482,33.0
SeeSaw,81,4,11,obj2,49.869846589223854,466.99888527359764
SeeSaw,81,5,11,obj3,367.6846490192154,192.1105646632241
SeeSaw,81,6,11,obj2,265.2392621489449,33.0
SeeSaw,81,7,11,obj3,380.7491521993064,307.0903693735638
SeeSaw,81,8,11,obj2,387.16307112437136,211.06482016325168
SeeSaw,81,9,11,obj2,375.108406163131,142.12419608585932
SeeSaw,81,10,11,obj1,216.44609137101986,43.0
SeeSaw,82,0,11,obj3,304.10536461502653,58.35823939320055
SeeSaw,82,1,11,obj3,392.0188915460443,248.18960309187474
SeeSaw,82,2,11,obj3,355.72540544671244,23.0
SeeSaw,82,3,11,obj2,357.7172373804907,380.8317341587388
SeeSaw,82,4,11,obj3,260.287067266532,45.12460889806164
SeeSaw,82,5,11,obj2,196.37764846925225,431.20991553370715
SeeSaw,82,6,11,obj1,382.58776960770484,259.84484635608754
SeeSaw,82,7,11,obj2,402.94407868883485,346.52578725936195
SeeSaw,82,8,11,obj2,246.6862117037214,33.0
SeeSaw,82,9,11,obj1,406.45338178905627,43.0
SeeSaw,82,10,11,obj1,268.9510012829357,43.0
SeeSaw,83,0,11,obj3,379.9502803993658,43.23419580066784
SeeSaw,83,1,11,obj1,309.69828538799413,43.0
SeeSaw,83,2,11,obj3,44.495763861365205,439.58138058386925
SeeSaw,83,3,11,obj2,30.926193296183893,522.8989941682523
SeeSaw,83,4,11,obj2,356.60956293697546,33.0
SeeSaw,83,5,11,obj3,352.19495494300645,138.60133793341782
SeeSaw,83,6,11,obj2,22.459066228679767,337.90140464079417
SeeSaw,83,7,11,obj2,201.8244134533172,230.2577536155367
SeeSaw,83,8,11,obj2,291.39772173105627,306.7448468702753
SeeSaw,83,9,11,obj3,344.3493517457838,153.98840953930255
SeeSaw,83,10,11,obj3,293.62417043293226,23.0
SeeSaw,84,0,11,obj3,258.41392903798163,23.0
SeeSaw,84,1,11,obj3,296.9574545555232,23.0
SeeSaw,84,2,11,obj3,383.48062936614195,153.54182031931308
SeeSaw,84,3,11,obj2,296.9857770069053,33.0
SeeSaw,84,4,11,obj1,244.10319870124482,47.0
SeeSaw,84,5,11,obj2,374.26304416596673,157.9289308107809
SeeSaw,84,6,11,obj3,362.10803750629503,23.0
SeeSaw,84,7,11,obj1,349.268148315939,276.3714224178276
SeeSaw,84,8,11,obj1,401.79713180714316,386.95993801279747
SeeSaw,84,9,11,obj1,11.835621286942766,353.9141049549038
SeeSaw,84,10,11,obj2,290.26930834984717,33.0
SeeSaw,85,0,2,obj2,288.7958038884082,254.28481032640013
SeeSaw,85,1,2,obj2,413.26902575221567,33.0
SeeSaw,86,0,11,obj1,201.8328354611988,208.97078855803815
SeeSaw,86,1,11,obj2,271.6812954673229,201.27924345587144
SeeSaw,86,2,11,obj1,407.4137555718468,421.63148200072226
SeeSaw,86,3,11,obj1,349.4025050873516,43.0
SeeSaw,86,4,11,obj1,240.2905105293528,439.80690229454933
SeeSaw,86,5,11,obj3,314.9186854137022,23.0
SeeSaw,86,6,11,obj1,33.21401297156743,414.3400457075143
SeeSaw,86,7,11,obj2,298.2697642408575,308.11839381631484
SeeSaw,86,8,11,obj2,277.67658972866866,229.17602582103692
SeeSaw,86,9,11,obj1,254.46022457349738,333.17296608606085
SeeSaw,86,10,11,obj3,280.1000272487763,23.44279257731677
